Delta,0.05,0.1,0.2,0.4
Experimental,0.653522180241823,0.42179133929423945,0.2775304658882938,-0.24636080469752555
Teórico,-0.6776021440726904,-0.8170134881464418,-0.7377793788973397,-0.8369143621159297
