Delta,0.05,0.1,0.2,0.4
Experimental,0.2981524762726665,0.5589211874571837,0.26673100287229257,-0.44401635015384155
Teórico,-0.6902000385667917,-0.7717305980184607,-0.9578896831562146,-1.06912132174308
