Delta,0.05,0.1,0.2,0.4
Experimental,0.405549308893744,0.4376724964231168,0.34001562761546344,-0.46398229179767886
Teórico,-0.7831178809928702,-0.8525499163092372,-0.9416771733505332,-1.09022041141516
