Delta,0.05,0.1,0.2,0.4
Experimental,0.2284048668098167,0.3553553061309136,0.16021944106635927,-0.43753544513383563
Teórico,-0.6765217287403914,-0.7366327544967518,-0.87406007537007,-1.0695935022904544
