Delta,0.05,0.1,0.2,0.4
Experimental,0.11992155163328222,0.3608718988503167,0.24589987302721225,-0.2937192395814169
Teórico,-0.8661010489114591,-0.8903820094792219,-0.864791433081436,-0.7744800545446036
