Delta,0.05,0.1,0.2,0.4
Experimental,0.3998340569409351,0.30694484176448034,0.18395963357127268,-0.261488725049572
Teórico,-0.6922769908192677,-0.8145670832784977,-0.8617312266154,-1.010432252145903
