Delta,0.05,0.1,0.2,0.4
Experimental,-0.30436066226083663,0.4051827273214337,0.1298636124752999,-0.17546352337135337
Teórico,-1.028083122067626,-0.9891331787831034,-0.9631530754396929,-0.9883730237423297
