Delta,0.05,0.1,0.2,0.4
Experimental,0.4242871112897339,0.4098508070881425,-0.017224946463571728,-0.37930904766864887
Teórico,-0.8677414051256153,-0.8198079646363706,-0.841174219595814,-0.8096559498739886
