Delta,0.05,0.1,0.2,0.4
Experimental,0.4738472779585029,0.4774488161249748,0.20231629603415044,-0.24047241142244669
Teórico,-0.8432327037314123,-0.8296573865483741,-0.8719212687010652,-0.7387218190386012
