Delta,0.05,0.1,0.2,0.4
Experimental,0.44317799590802104,0.5062436189774485,0.45485559527575226,-0.19454488906388626
Teórico,-0.4622862658851224,-0.6430909987638743,-0.781696060396137,-0.7541229321051729
