Delta,0.05,0.1,0.2,0.4
Experimental,0.3292549339610169,0.3492564239292431,0.42480491402658116,-0.24293947321955472
Teórico,-0.6189902586482506,-0.6933271653477331,-0.6565171266636859,-0.870108878187328
