Delta,0.05,0.1,0.2,0.4
Experimental,0.5038334288330203,0.3910283735136127,-0.021612187536833555,-0.35817216087399817
Teórico,-0.7741067273704937,-0.799461161747372,-0.8037621319440263,-0.7298040777884083
