Delta,0.05,0.1,0.2,0.4
Experimental,0.46369743477549685,0.5101298400437544,0.06320609841328094,-0.4176762547269103
Teórico,-0.6775292352337754,-0.8713074290538523,-0.8985305566119509,-1.0624708703490597
