Delta,0.05,0.1,0.2,0.4
Experimental,0.33822150011806484,0.3981538909488438,0.16061974566765125,-0.10831115830330645
Teórico,-0.7604526968847649,-0.7917303751450813,-0.7351817590705,-0.7358229051095443
