Delta,0.05,0.1,0.2,0.4
Experimental,0.35380444666477656,0.44883016214636073,0.3830253729421253,-0.09989530945273972
Teórico,-0.7916418931201089,-0.859458086903029,-0.873203415045065,-0.8373673561658276
